,comName,date,lat,lng,locId,sciName,subId,geometry
17753,Common Buzzard,2022-03-23,44.4090461,7.5620045,L4704073,Buteo buteo,S105423890,POINT (7.5620045 44.4090461)
17754,Common Chaffinch,2022-03-23,44.4090461,7.5620045,L4704073,Fringilla coelebs,S105423890,POINT (7.5620045 44.4090461)
17755,Common Chiffchaff,2022-03-23,44.4090461,7.5620045,L4704073,Phylloscopus collybita,S105423890,POINT (7.5620045 44.4090461)
17756,European Serin,2022-03-23,43.802196,7.536036,L8829827,Serinus serinus,S105426600,POINT (7.536036 43.802196)
17757,Eurasian Blackcap,2022-03-23,43.802196,7.536036,L8829827,Sylvia atricapilla,S105426600,POINT (7.536036 43.802196)
17758,Song Thrush,2022-03-23,43.802196,7.536036,L8829827,Turdus philomelos,S105426600,POINT (7.536036 43.802196)
17759,Short-toed Snake-Eagle,2022-03-23,43.802196,7.536036,L8829827,Circaetus gallicus,S105426600,POINT (7.536036 43.802196)
17760,Sardinian Warbler,2022-03-23,43.802196,7.536036,L8829827,Curruca melanocephala,S105426600,POINT (7.536036 43.802196)
17761,European Greenfinch,2022-03-23,43.802196,7.536036,L8829827,Chloris chloris,S105426600,POINT (7.536036 43.802196)
17762,Common House-Martin,2022-03-23,43.802196,7.536036,L8829827,Delichon urbicum,S105426600,POINT (7.536036 43.802196)
17763,Eurasian Green Woodpecker,2022-03-23,43.802196,7.536036,L8829827,Picus viridis,S105426600,POINT (7.536036 43.802196)
17764,European Stonechat,2022-03-23,43.802196,7.536036,L8829827,Saxicola rubicola,S105426600,POINT (7.536036 43.802196)
17765,Eurasian Magpie,2022-03-23,43.6713842,10.6211658,L18220866,Pica pica,S105414968,POINT (10.6211658 43.6713842)
17766,Eurasian Kestrel,2022-03-23,43.6713842,10.6211658,L18220866,Falco tinnunculus,S105414968,POINT (10.6211658 43.6713842)
17767,Rock Pigeon,2022-03-23,38.1012714,12.7913475,L2913574,Columba livia,S105419700,POINT (12.7913475 38.1012714)
17768,Eurasian Blue Tit,2022-03-23,38.1012714,12.7913475,L2913574,Cyanistes caeruleus,S105419700,POINT (12.7913475 38.1012714)
17769,European Goldfinch,2022-03-23,38.1012714,12.7913475,L2913574,Carduelis carduelis,S105419700,POINT (12.7913475 38.1012714)
17770,Monk Parakeet,2022-03-23,41.840027,12.506282,L18133993,Myiopsitta monachus,S105413564,POINT (12.506282 41.840027)
17771,Little Egret,2022-03-23,45.4385139,12.3273897,L1272698,Egretta garzetta,S105412942,POINT (12.3273897 45.4385139)
17772,Gray Heron,2022-03-23,45.4385139,12.3273897,L1272698,Ardea cinerea,S105412942,POINT (12.3273897 45.4385139)
17773,Great Egret,2022-03-23,45.4385139,12.3273897,L1272698,Ardea alba,S105412942,POINT (12.3273897 45.4385139)
17774,Pygmy Cormorant,2022-03-23,45.4385139,12.3273897,L1272698,Microcarbo pygmaeus,S105412942,POINT (12.3273897 45.4385139)
17775,Little Crake,2022-03-23,45.644527,12.1619118,L18142082,Zapornia parva,S105413583,POINT (12.1619118 45.644527)
17776,Water Rail,2022-03-23,45.644527,12.1619118,L18142082,Rallus aquaticus,S105413583,POINT (12.1619118 45.644527)
17777,Spotted Crake,2022-03-23,45.644527,12.1619118,L18142082,Porzana porzana,S105413583,POINT (12.1619118 45.644527)
17778,Reed Bunting,2022-03-23,45.644527,12.1619118,L18142082,Emberiza schoeniclus,S105413583,POINT (12.1619118 45.644527)
17779,Eurasian Jackdaw,2022-03-23,43.7868086,7.6310607,L3074268,Corvus monedula,S105413916,POINT (7.6310607 43.7868086)
17780,Cetti's Warbler,2022-03-23,43.7868086,7.6310607,L3074268,Cettia cetti,S105413916,POINT (7.6310607 43.7868086)
17781,Velvet Scoter,2022-03-23,43.7868086,7.6310607,L3074268,Melanitta fusca,S105413916,POINT (7.6310607 43.7868086)
17782,Western Yellow Wagtail,2022-03-23,43.7868086,7.6310607,L3074268,Motacilla flava,S105413916,POINT (7.6310607 43.7868086)
17783,Mediterranean Gull,2022-03-23,43.7868086,7.6310607,L3074268,Ichthyaetus melanocephalus,S105413916,POINT (7.6310607 43.7868086)
17784,Mute Swan,2022-03-23,43.7868086,7.6310607,L3074268,Cygnus olor,S105413916,POINT (7.6310607 43.7868086)
17785,Eurasian Collared-Dove,2022-03-23,43.7868086,7.6310607,L3074268,Streptopelia decaocto,S105413916,POINT (7.6310607 43.7868086)
17786,Little Ringed Plover,2022-03-23,43.7868086,7.6310607,L3074268,Charadrius dubius,S105413916,POINT (7.6310607 43.7868086)
17787,Northern Wheatear,2022-03-23,43.7868086,7.6310607,L3074268,Oenanthe oenanthe,S105413916,POINT (7.6310607 43.7868086)
17788,Black Redstart,2022-03-23,43.7868086,7.6310607,L3074268,Phoenicurus ochruros,S105413916,POINT (7.6310607 43.7868086)
17789,Black-headed Gull,2022-03-23,43.7868086,7.6310607,L3074268,Chroicocephalus ridibundus,S105413916,POINT (7.6310607 43.7868086)
17790,Common Kingfisher,2022-03-23,44.8528874,11.6219902,L3515591,Alcedo atthis,S105410920,POINT (11.6219902 44.8528874)
17791,Eurasian Jay,2022-03-23,44.8528874,11.6219902,L3515591,Garrulus glandarius,S105410920,POINT (11.6219902 44.8528874)
17792,Eurasian Siskin,2022-03-23,44.8528874,11.6219902,L3515591,Spinus spinus,S105410920,POINT (11.6219902 44.8528874)
17793,Rose-ringed Parakeet,2022-03-23,44.8528874,11.6219902,L3515591,Psittacula krameri,S105410920,POINT (11.6219902 44.8528874)
17794,Common Firecrest,2022-03-23,44.8528874,11.6219902,L3515591,Regulus ignicapilla,S105410920,POINT (11.6219902 44.8528874)
17795,Brambling,2022-03-23,44.8528874,11.6219902,L3515591,Fringilla montifringilla,S105410920,POINT (11.6219902 44.8528874)
17796,Great Spotted Woodpecker,2022-03-23,44.8528874,11.6219902,L3515591,Dendrocopos major,S105410920,POINT (11.6219902 44.8528874)
17797,Hawfinch,2022-03-23,44.8528874,11.6219902,L3515591,Coccothraustes coccothraustes,S105410920,POINT (11.6219902 44.8528874)
17798,White Wagtail,2022-03-23,45.7229317,8.5891267,L12153349,Motacilla alba,S105411054,POINT (8.5891267 45.7229317)
17799,Eurasian Nuthatch,2022-03-23,45.7229317,8.5891267,L12153349,Sitta europaea,S105411054,POINT (8.5891267 45.7229317)
17800,Great Crested Grebe,2022-03-23,45.7229317,8.5891267,L12153349,Podiceps cristatus,S105411054,POINT (8.5891267 45.7229317)
17801,Short-toed Treecreeper,2022-03-23,45.7229317,8.5891267,L12153349,Certhia brachydactyla,S105411054,POINT (8.5891267 45.7229317)
17802,Eurasian Tree Sparrow,2022-03-23,45.7229317,8.5891267,L12153349,Passer montanus,S105411054,POINT (8.5891267 45.7229317)
17803,Eurasian Wren,2022-03-23,41.9314008,12.5002098,L1066804,Troglodytes troglodytes,S105414371,POINT (12.5002098 41.9314008)
17804,Peregrine Falcon,2022-03-23,41.9314008,12.5002098,L1066804,Falco peregrinus,S105414371,POINT (12.5002098 41.9314008)
17805,Eurasian Sparrowhawk,2022-03-23,41.9314008,12.5002098,L1066804,Accipiter nisus,S105414371,POINT (12.5002098 41.9314008)
17806,Lesser Spotted Woodpecker,2022-03-23,41.9314008,12.5002098,L1066804,Dryobates minor,S105414371,POINT (12.5002098 41.9314008)
17807,Red-crested Pochard,2022-03-23,45.7271617,8.606108,L10399807,Netta rufina,S105410038,POINT (8.606108 45.7271617)
17808,Alpine Swift,2022-03-23,45.05267,7.666495,L18219997,Apus melba,S105409624,POINT (7.666495 45.05267)
17809,Eurasian Curlew,2022-03-23,41.52095,15.900807,L18220287,Numenius arquata,S105411082,POINT (15.900807 41.52095)
17810,Common Shelduck,2022-03-23,41.52095,15.900807,L18220287,Tadorna tadorna,S105411082,POINT (15.900807 41.52095)
17811,Common Redshank,2022-03-23,41.52095,15.900807,L18220287,Tringa totanus,S105411082,POINT (15.900807 41.52095)
17812,Common Greenshank,2022-03-23,41.52095,15.900807,L18220287,Tringa nebularia,S105411082,POINT (15.900807 41.52095)
17813,Marsh Sandpiper,2022-03-23,41.81825,12.38284,L18219958,Tringa stagnatilis,S105409428,POINT (12.38284 41.81825)
17814,Marsh Tit,2022-03-23,45.7241567,8.6043133,L10353769,Poecile palustris,S105410024,POINT (8.6043133 45.7241567)
17815,Meadow Pipit,2022-03-23,40.99618,14.24507,L18219978,Anthus pratensis,S105409483,POINT (14.24507 40.99618)
17816,Coal Tit,2022-03-23,45.8853535,8.5395527,L18190446,Periparus ater,S105409822,POINT (8.5395527 45.8853535)
17817,Lesser Kestrel,2022-03-23,41.5407389,15.890007,L3810880,Falco naumanni,S105411090,POINT (15.890007 41.5407389)
17818,Hen Harrier,2022-03-23,41.5407389,15.890007,L3810880,Circus cyaneus,S105411090,POINT (15.890007 41.5407389)
17819,White Stork,2022-03-23,41.5407389,15.890007,L3810880,Ciconia ciconia,S105411090,POINT (15.890007 41.5407389)
17820,African Sacred Ibis,2022-03-22,45.518428,9.591239,L18213706,Threskiornis aethiopicus,S105372809,POINT (9.591239 45.518428)
17821,Greater Flamingo,2022-03-22,37.9932508,12.5327396,L2669661,Phoenicopterus roseus,S105372342,POINT (12.5327396 37.9932508)
17822,Black-winged Stilt,2022-03-22,37.9932508,12.5327396,L2669661,Himantopus himantopus,S105372342,POINT (12.5327396 37.9932508)
17823,Eurasian Hoopoe,2022-03-22,35.5120528,12.6224427,L18214718,Upupa epops,S105378383,POINT (12.6224427 35.5120528)
17824,Cory's Shearwater,2022-03-22,35.5120528,12.6224427,L18214718,Calonectris diomedea,S105378383,POINT (12.6224427 35.5120528)
17825,Ruff,2022-03-22,41.3350019,12.9878032,L3079840,Calidris pugnax,S105389818,POINT (12.9878032 41.3350019)
17826,Common Snipe,2022-03-22,41.3350019,12.9878032,L3079840,Gallinago gallinago,S105389818,POINT (12.9878032 41.3350019)
17827,Kentish Plover,2022-03-22,41.3350019,12.9878032,L3079840,Charadrius alexandrinus,S105389818,POINT (12.9878032 41.3350019)
17828,Jack Snipe,2022-03-22,41.3350019,12.9878032,L3079840,Lymnocryptes minimus,S105389818,POINT (12.9878032 41.3350019)
17829,Dunlin,2022-03-22,41.3350019,12.9878032,L3079840,Calidris alpina,S105389818,POINT (12.9878032 41.3350019)
17830,Little Stint,2022-03-22,41.3350019,12.9878032,L3079840,Calidris minuta,S105389818,POINT (12.9878032 41.3350019)
17831,Northern Shoveler,2022-03-22,41.3350019,12.9878032,L3079840,Spatula clypeata,S105389818,POINT (12.9878032 41.3350019)
17832,Common Sandpiper,2022-03-22,41.3350019,12.9878032,L3079840,Actitis hypoleucos,S105389818,POINT (12.9878032 41.3350019)
17833,Mistle Thrush,2022-03-22,44.3221924,8.007604,L12996862,Turdus viscivorus,S105366330,POINT (8.007604 44.3221924)
17834,Eurasian Marsh-Harrier,2022-03-22,41.4013424,12.8973055,L3659149,Circus aeruginosus,S105388679,POINT (12.8973055 41.4013424)
17835,Eurasian Wigeon,2022-03-22,41.4013424,12.8973055,L3659149,Mareca penelope,S105388679,POINT (12.8973055 41.4013424)
17836,Common Ringed Plover,2022-03-22,41.4013424,12.8973055,L3659149,Charadrius hiaticula,S105388679,POINT (12.8973055 41.4013424)
17837,Water Pipit,2022-03-22,41.4013424,12.8973055,L3659149,Anthus spinoletta,S105388679,POINT (12.8973055 41.4013424)
17838,Eurasian Spoonbill,2022-03-22,41.4013424,12.8973055,L3659149,Platalea leucorodia,S105388679,POINT (12.8973055 41.4013424)
17839,Sandwich Tern,2022-03-22,41.4013424,12.8973055,L3659149,Thalasseus sandvicensis,S105388679,POINT (12.8973055 41.4013424)
17840,Corn Bunting,2022-03-22,41.4013424,12.8973055,L3659149,Emberiza calandra,S105388679,POINT (12.8973055 41.4013424)
17841,Osprey,2022-03-22,41.4013424,12.8973055,L3659149,Pandion haliaetus,S105388679,POINT (12.8973055 41.4013424)
17842,Eurasian Oystercatcher,2022-03-22,41.4013424,12.8973055,L3659149,Haematopus ostralegus,S105388679,POINT (12.8973055 41.4013424)
17843,Eurasian Linnet,2022-03-22,45.4515544,9.5150601,L12793565,Linaria cannabina,S105369962,POINT (9.5150601 45.4515544)
17844,Little Owl,2022-03-22,45.4515544,9.5150601,L12793565,Athene noctua,S105369962,POINT (9.5150601 45.4515544)
17845,Common Swift,2022-03-22,41.8983071,12.4815261,L1272704,Apus apus,S105353205,POINT (12.4815261 41.8983071)
17846,Eurasian Crag-Martin,2022-03-22,46.51435,12.1333172,L11027187,Ptyonoprogne rupestris,S105385769,POINT (12.1333172 46.51435)
17847,Yellow-billed Chough,2022-03-22,46.51435,12.1333172,L11027187,Pyrrhocorax graculus,S105385769,POINT (12.1333172 46.51435)
17848,Goldcrest,2022-03-22,44.1191384,9.7131243,L2418085,Regulus regulus,S105372706,POINT (9.7131243 44.1191384)
17849,Common Raven,2022-03-22,44.1191384,9.7131243,L2418085,Corvus corax,S105372706,POINT (9.7131243 44.1191384)
17850,Red-billed Leiothrix,2022-03-22,44.1191384,9.7131243,L2418085,Leiothrix lutea,S105372706,POINT (9.7131243 44.1191384)
17851,Black Kite,2022-03-22,45.9591246,8.4468136,L18220035,Milvus migrans,S105409825,POINT (8.4468136 45.9591246)
17852,Dunnock,2022-03-22,41.865598,12.5212598,L2418117,Prunella modularis,S105422031,POINT (12.5212598 41.865598)
17853,Ring-necked Pheasant,2022-03-22,41.865598,12.5212598,L2418117,Phasianus colchicus,S105422031,POINT (12.5212598 41.865598)
17854,Common Redstart,2022-03-22,41.8188082,12.5081824,L13047242,Phoenicurus phoenicurus,S105359262,POINT (12.5081824 41.8188082)
17855,Zitting Cisticola,2022-03-22,44.8628673,11.6186586,L8445072,Cisticola juncidis,S105351407,POINT (11.6186586 44.8628673)
17856,Green Sandpiper,2022-03-22,44.8628673,11.6186586,L8445072,Tringa ochropus,S105351407,POINT (11.6186586 44.8628673)
17857,Eurasian Skylark,2022-03-22,44.8628673,11.6186586,L8445072,Alauda arvensis,S105351407,POINT (11.6186586 44.8628673)
17858,Eurasian Penduline-Tit,2022-03-22,44.8628673,11.6186586,L8445072,Remiz pendulinus,S105351407,POINT (11.6186586 44.8628673)
17859,Common Merganser,2022-03-22,45.8853535,8.5395527,L18190446,Mergus merganser,S105350141,POINT (8.5395527 45.8853535)
17860,Eurasian Woodcock,2022-03-21,45.5598039,12.3271007,L9724107,Scolopax rusticola,S105362051,POINT (12.3271007 45.5598039)
17861,Black Woodpecker,2022-03-21,45.5598039,12.3271007,L9724107,Dryocopus martius,S105361992,POINT (12.3271007 45.5598039)
17862,Black-tailed Godwit,2022-03-21,44.9600057,12.3280227,L4903112,Limosa limosa,S105377433,POINT (12.3280227 44.9600057)
17863,Sanderling,2022-03-21,44.9600057,12.3280227,L4903112,Calidris alba,S105377433,POINT (12.3280227 44.9600057)
17864,Bluethroat,2022-03-21,43.7868086,7.6310607,L3074268,Luscinia svecica,S105313324,POINT (7.6310607 43.7868086)
17865,Northern Pintail,2022-03-21,43.7868086,7.6310607,L3074268,Anas acuta,S105313324,POINT (7.6310607 43.7868086)
17866,Northern Lapwing,2022-03-21,45.376565,8.382618,L18204991,Vanellus vanellus,S105319978,POINT (8.382618 45.376565)
17867,Crested Lark,2022-03-21,40.9041549,16.8197293,L14959439,Galerida cristata,S105306755,POINT (16.8197293 40.9041549)
17868,Pied Avocet,2022-03-21,44.8151113,12.4095297,L4848111,Recurvirostra avosetta,S105377236,POINT (12.4095297 44.8151113)
17869,Sedge Warbler,2022-03-21,43.8416972,7.858985,L18207165,Acrocephalus schoenobaenus,S105332862,POINT (7.858985 43.8416972)
17870,Franklin's Gull,2022-03-21,43.8329091,7.8596824,L6614712,Leucophaeus pipixcan,S105295609,POINT (7.8596824 43.8329091)
17871,Red-breasted Merganser,2022-03-21,44.8629486,12.4178553,L5069251,Mergus serrator,S105376995,POINT (12.4178553 44.8629486)
17872,Eared Grebe,2022-03-21,44.8629486,12.4178553,L5069251,Podiceps nigricollis,S105376995,POINT (12.4178553 44.8629486)
17873,Graylag Goose,2022-03-21,44.6090759,11.1321598,L3074232,Anser anser,S105295478,POINT (11.1321598 44.6090759)
17874,European Golden-Plover,2022-03-21,44.6090759,11.1321598,L3074232,Pluvialis apricaria,S105295478,POINT (11.1321598 44.6090759)
17875,White-throated Dipper,2022-03-21,45.8112042,8.2639168,L8159158,Cinclus cinclus,S105302034,POINT (8.2639168 45.8112042)
17876,Spotted Redshank,2022-03-21,45.0170642,12.3661767,L14744458,Tringa erythropus,S105375575,POINT (12.3661767 45.0170642)
17877,Tawny Owl,2022-03-21,44.268013,10.9441434,L18125680,Strix aluco,S105290553,POINT (10.9441434 44.268013)
17878,Spanish Sparrow,2022-03-21,36.925194,14.742298,L18199481,Passer hispaniolensis,S105286046,POINT (14.742298 36.925194)
17879,Fieldfare,2022-03-21,45.0302696,7.0596942,L11353581,Turdus pilaris,S105348438,POINT (7.0596942 45.0302696)
17880,Willow Tit,2022-03-21,45.0302696,7.0596942,L11353581,Poecile montanus,S105348438,POINT (7.0596942 45.0302696)
17881,Black-crowned Night-Heron,2022-03-21,44.5710979,11.8367558,L2797211,Nycticorax nycticorax,S105290367,POINT (11.8367558 44.5710979)
17882,Purple Heron,2022-03-20,45.7198137,13.4729451,L3071725,Ardea purpurea,S105234140,POINT (13.4729451 45.7198137)
17883,European Robin,2022-03-21,43.23195,11.061744,L12221236,Erithacus rubecula,S105313414,POINT (11.061744 43.23195)
17884,Little Owl,2022-03-21,43.23195,11.061744,L12221236,Athene noctua,S105313414,POINT (11.061744 43.23195)
17885,Common Buzzard,2022-03-21,44.872335,7.6822342,L18203294,Buteo buteo,S105310222,POINT (7.6822342 44.872335)
17886,Eurasian Blackbird,2022-03-21,44.872335,7.6822342,L18203294,Turdus merula,S105310222,POINT (7.6822342 44.872335)
17887,Eurasian Jay,2022-03-21,44.872335,7.6822342,L18203294,Garrulus glandarius,S105310222,POINT (7.6822342 44.872335)
17888,Common Chaffinch,2022-03-21,44.872335,7.6822342,L18203294,Fringilla coelebs,S105310222,POINT (7.6822342 44.872335)
17889,Great Tit,2022-03-21,44.872335,7.6822342,L18203294,Parus major,S105310222,POINT (7.6822342 44.872335)
17890,Eurasian Green Woodpecker,2022-03-21,44.872335,7.6822342,L18203294,Picus viridis,S105310222,POINT (7.6822342 44.872335)
17891,Rock Pigeon,2022-03-21,41.8851281,12.4465766,L5043245,Columba livia,S105311487,POINT (12.4465766 41.8851281)
17892,Eurasian Moorhen,2022-03-21,41.8851281,12.4465766,L5043245,Gallinula chloropus,S105311487,POINT (12.4465766 41.8851281)
17893,Hooded Crow,2022-03-21,41.8851281,12.4465766,L5043245,Corvus cornix,S105311487,POINT (12.4465766 41.8851281)
17894,Mallard,2022-03-21,41.8851281,12.4465766,L5043245,Anas platyrhynchos,S105311487,POINT (12.4465766 41.8851281)
17895,Yellow-legged Gull,2022-03-21,41.8851281,12.4465766,L5043245,Larus michahellis,S105311487,POINT (12.4465766 41.8851281)
17896,Gray Heron,2022-03-21,41.8851281,12.4465766,L5043245,Ardea cinerea,S105311487,POINT (12.4465766 41.8851281)
17897,Mute Swan,2022-03-21,41.8851281,12.4465766,L5043245,Cygnus olor,S105311487,POINT (12.4465766 41.8851281)
17898,Rose-ringed Parakeet,2022-03-21,41.8851281,12.4465766,L5043245,Psittacula krameri,S105311487,POINT (12.4465766 41.8851281)
17899,Eurasian Nuthatch,2022-03-21,44.268013,10.9441434,L18125680,Sitta europaea,S105312111,POINT (10.9441434 44.268013)
17900,European Starling,2022-03-21,44.268013,10.9441434,L18125680,Sturnus vulgaris,S105312111,POINT (10.9441434 44.268013)
17901,Common Firecrest,2022-03-21,44.268013,10.9441434,L18125680,Regulus ignicapilla,S105312111,POINT (10.9441434 44.268013)
17902,Eurasian Blue Tit,2022-03-21,44.268013,10.9441434,L18125680,Cyanistes caeruleus,S105312111,POINT (10.9441434 44.268013)
17903,Black Redstart,2022-03-21,44.268013,10.9441434,L18125680,Phoenicurus ochruros,S105312111,POINT (10.9441434 44.268013)
17904,Common Wood-Pigeon,2022-03-21,44.268013,10.9441434,L18125680,Columba palumbus,S105312111,POINT (10.9441434 44.268013)
17905,Eurasian Collared-Dove,2022-03-21,44.268013,10.9441434,L18125680,Streptopelia decaocto,S105312111,POINT (10.9441434 44.268013)
17906,Eurasian Siskin,2022-03-21,44.268013,10.9441434,L18125680,Spinus spinus,S105312111,POINT (10.9441434 44.268013)
17907,Eurasian Oystercatcher,2022-03-21,45.466062,12.277125,L18188618,Haematopus ostralegus,S105308511,POINT (12.277125 45.466062)
17908,Black-headed Gull,2022-03-21,45.466062,12.277125,L18188618,Chroicocephalus ridibundus,S105308511,POINT (12.277125 45.466062)
17909,Black-winged Stilt,2022-03-21,45.466062,12.277125,L18188618,Himantopus himantopus,S105308511,POINT (12.277125 45.466062)
